Default Weights,Q121,Parents,Q127,Q128,Q129.1,NBA Fans,Q129.3,Q129.4,Q129.5,Q129.6,Q129.7,Q129.8,Version,Creatives,ProductAssociation_SmartSpeakers,ProductAssociation_SmartDisplays,ProductAssociation_Thermostats,ProductAssociation_SecurityCamera,ProductAssociation_Doorbells,ProductAssociation_SecuritySystems,ProductAssociation_Wifi,ProductAssociation_Smartphones,ProductAssociation_Noneoftheabove,ProductAssociation_IDK,Aided Awareness_GoogleNest,Aided Awareness_Amazon,Aided Awareness_Samsung,Aided Awareness_Apple,Aided Awareness_None,Consideration_GoogleNest,Consideration_Amazon,Consideration_Samsung,Consideration_Apple,Consideration_None,Purchase Intent,Perception_Easier,Perception_Helpful,Perception_ProductRange,Perception_Seamless,Perception_NotSeamless,Perception_None,CategoryConsideration_Speakers,CategoryConsideration_Displays,CategoryConsideration_Thermostats,CategoryConsideration_SecurityCameras,CategoryConsideration_Doorbells,CategoryConsideration_SecuritySystem,CategoryConsideration_Wifi,CategoryConsideration_Smartphones,CategoryConsideration_None,Enjoyment,Q166,Q167,Q168,Understanding,Relevance,Branding,Brand Appeal,Distinctiveness,Q175,Q176,Q177
0.724637687,29,2,0,1,1,1,1,2,1,1,2,1,2,Mini Xmas V2 :15s,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,Convenience ,Should have been a woman,The tree lighting up with the AWWWW. 
0.92592591,14,0,1,0,2,2,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,1,1,1,1,2,2,1,1,1,2,2,1,1,1,1,2,1,2,1,1,1,2,2,1,1,1,1,1,1,1,2,0,0,1,0,0,1,0,1,That it can make your life much simpler by offering you smart solutions,Was a bit too short,It was relevant! I could completely relate to this being an issue
0.943396211,1,0,1,1,1,1,1,2,1,1,1,1,3,Hub Baby :06s,1,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,3,2,2,2,"I’m not sure, the ad didn’t display what the product could do.",It didn’t show me what it was for and what it can do.,The baby was cute but that’s about it.
0.92592591,11,0,1,1,2,2,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,1,1,1,2,1,1,1,1,0,2,2,2,2,1,1,2,2,2,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,It makes like easier,Nothing,It was relevant and appropriately timed 
0.714285731,29,2,1,0,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,2,1,1,4,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,2,It is fun to listen what you want without any effort.,It just make people lazy.,Good for old or handicap  people. 
1.851851821,15,1,0,1,1,2,2,2,2,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,0,2,1,2,2,1,1,2,2,2,1,1,2,2,1,1,,,,,,,,,,,,
0.724637687,30,0,0,1,2,1,1,2,2,1,1,1,2,Mini Xmas V2 :15s,2,2,2,1,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,1,0,2,1,2,2,1,1,2,1,2,1,1,1,1,1,1,1,1,0,1,0,0,1,1,2,That it is technology that makes the everyday tasks around your home easier. ,There was nothing that I disliked ,It was pleasant and not overwhelming. It had a good pace. 
0.657894731,26,0,1,0,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,1,1,2,1,1,2,2,1,1,1,2,2,2,2,1,1,1,1,1,2,2,1,1,2,1,1,1,1,1,2,2,2,2,1,1,1,2,1,0,0,0,1,0,2,1,To provide an easy solution,Na,The ease of use
0.92592591,17,1,1,1,1,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,2,2,2,2,1,3,2,1,1,1,1,1,2,1,1,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1,To make life easier particularly turning on Christmas tree lights,Nothing,It was funny and caught my attention 
2,12,0,0,0,1,1,2,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,2,1,1,1,1,0,2,1,1,2,1,1,2,2,2,2,2,1,1,1,1,2,1,1,1,0,1,0,1,1,How to use it,Nothing,The pictures and sounds
1.086956501,14,0,1,1,1,1,1,2,2,1,1,1,0,Control,2,2,2,1,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,0,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,
0.92592591,15,0,1,1,1,2,1,1,1,1,1,1,2,Mini Xmas V2 :15s,2,2,1,1,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,2,0,1,0,0,1,1,1,1,Makes life easier ,Nothing ,Easy to understand 
0.632911384,29,1,1,1,1,1,1,1,1,1,1,2,0,Control,2,2,2,2,2,2,1,2,1,1,2,2,1,1,1,2,2,1,1,1,4,1,1,2,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,
0.632911384,30,0,1,1,1,1,1,1,1,1,1,2,0,Control,1,1,1,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.961538434,5,0,1,1,1,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,3,2,2,2,1,1,1,1,2,2,1,1,1,2,1,1,1,1,0,0,1,1,1,1,1,It seems like it is very accessible and helpful to its users. ,I wish they gave a better demonstration of the project in use. ,I like the idea of the product. 
0.657894731,18,2,1,1,1,2,1,1,1,1,1,1,2,Mini Xmas V2 :15s,2,1,2,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,0,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,1,0,1,1,3,0,0,Letting you know it’s capabilities ,Could have been a little more descriptive ,The Christmas tree
0.625,22,1,1,1,1,1,1,2,1,1,1,1,3,Hub Baby :06s,2,1,2,1,1,2,2,1,1,1,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,3,1,1,1,2,3,2,2,Security Camera ,Didn't really know what it was about and too short to figure out what it was.,Music was upbeat 
0.714285731,29,0,1,1,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,1,2,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,1,0,3,2,2,3,It makes you lazy,It was boring and the same as all the other ads for these types of products ,It was short
0.847457647,4,2,1,1,1,1,1,2,1,1,1,1,0,Control,2,1,1,2,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,
0.625,32,1,1,1,1,1,1,2,1,1,1,1,3,Hub Baby :06s,2,1,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,1,2,1,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,0,3,1,2,2,You get to see pics. ,It just shows a cute baby pic but doesn’t really go I to what it does. ,The baby is adorable 
0.632911384,20,0,1,1,1,1,1,2,1,1,1,1,0,Control,2,2,2,2,2,2,1,2,1,1,2,2,2,2,1,1,1,1,2,1,3,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,,,,,,,,,,,,
0.961538434,10,1,1,1,2,2,2,2,2,2,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,1,1,0,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,It’s convenient and helpful.,Didn’t explain how one outlet was connected to the google home.,It was joyful. 
0.75757575,26,0,0,1,2,2,2,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,2,2,2,1,3,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,0,0,0,1,1,Play music/playlists,Nothing,Christmas theme
0.92592591,11,0,1,1,1,2,1,1,1,1,1,1,2,Mini Xmas V2 :15s,1,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,1,1,2,1,4,1,1,2,2,1,1,1,1,2,1,1,1,1,1,1,1,0,1,1,0,1,1,1,1,Convenience ,Nothing,
1.724137902,1,0,0,0,2,1,1,2,1,1,1,1,0,Control,1,2,2,2,2,2,2,1,1,1,2,2,1,2,1,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.806451619,15,0,1,1,1,1,1,1,1,1,2,1,1,Mini Xmas V1 :06s,1,2,1,2,1,2,1,2,1,1,2,2,1,2,1,2,2,1,2,1,0,2,1,1,2,1,1,1,2,1,1,1,2,2,2,1,0,1,1,1,0,0,1,2,1,Makes everything easy,Too short,It’s fun and simple
0.847457647,2,0,1,1,1,1,2,2,1,1,1,1,0,Control,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,3,1,1,2,1,1,1,2,1,2,2,2,2,2,1,1,,,,,,,,,,,,
1.666666627,11,1,0,0,2,2,2,2,2,2,1,1,2,Mini Xmas V2 :15s,2,2,1,2,1,2,2,2,1,1,2,2,2,1,1,2,2,2,1,1,1,2,2,1,2,2,1,2,1,1,2,2,2,2,2,1,1,1,0,1,1,1,1,1,2,Google has smart and interesting technology,Do not know,It looks easy to use
0.75757575,24,0,0,0,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,2,2,2,1,1,1,1,2,1,1,2,2,1,1,1,1,1,1,1,2,4,1,2,2,1,1,1,2,2,2,2,2,1,1,1,1,3,3,2,3,1,2,2,2,2,Versatile use,Boring,Nothing
0.961538434,10,1,1,1,1,1,2,1,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2,2,2,1,1,2,2,2,2,2,2,1,2,1,1,0,0,0,0,0,0,1,0,"That the electrical point is always behind the Christmas tree and difficult to reach. The ad was saying by speaking to google, you can turn the Christmas tree lights on without having to reach behind the tree ",Nothing ,It felt relatable and down to earth 
0.943396211,4,0,1,1,1,2,1,1,1,1,1,1,3,Hub Baby :06s,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,1,2,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,0,0,1,0,0,1,0,0,1,,Both ,Cute
0.75757575,21,0,0,0,1,2,1,1,2,1,1,1,1,Mini Xmas V1 :06s,1,1,1,1,1,1,2,2,1,1,2,2,1,2,1,1,1,2,1,1,2,2,2,1,2,1,1,2,2,1,2,1,2,1,1,1,1,0,1,0,0,0,0,0,2,make your life easier,none,easy to understand
0.943396211,8,1,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,1,1,1,1,1,1,2,2,1,1,1,1,2,2,1,1,2,2,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,3,1,1,2,3,2,1,I honestly thought it was advertising an iPad device ,Nothing ,The ladies voice 
0.724637687,24,2,0,1,2,2,2,2,1,1,1,1,2,Mini Xmas V2 :15s,1,2,1,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,1,3,1,1,1,1,1,2,2,2,2,2,2,2,2,2,1,3,1,1,0,0,1,1,1,2,Voice control,Nothing,Technology
1.724137902,1,0,0,1,1,1,1,1,2,1,1,1,0,Control,1,1,1,2,1,1,2,2,1,1,2,1,1,2,1,1,2,1,1,1,3,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,,,,,,,,,,,,
0.806451619,25,0,0,1,1,1,1,1,1,2,1,1,3,Hub Baby :06s,1,1,1,1,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,2,1,1,2,2,1,Easier life,Music ,Colors idea
0.833333313,20,2,0,1,1,1,2,2,1,1,1,1,0,Control,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,,,,,,,,,,,,
0.92592591,11,0,1,1,1,2,1,1,1,1,1,1,2,Mini Xmas V2 :15s,2,2,1,2,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,0,2,2,1,1,1,1,2,2,1,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,It makes it easier to do things in the home.,Nothing.,The ease of turning the Christmas tree on.
0.961538434,2,0,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,1,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1,1,4,1,3,1,1,3,3,2,2,stops christmas trees from falling over?,it didn’t make sense rlly,it was short
0.961538434,7,0,1,1,2,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,1,1,1,1,0,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,2,1,1,1,0,0,2,1,1,Easy of daily life (making simple tasks like turning on Xmas lights easier and more accessible),See it too often,Relevant / can relate
0.961538434,7,0,1,0,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,2,1,2,1,1,1,2,1,0,0,0,0,0,1,0,Give you an idea of what you can do with Google nest,"That house and tree are way too nice, I don't feel like Goggle nest is for the poorer people.","I also feel very annoyed everytime I have to turn on the Christmas lights, it'd be nice to just tell Google to do it for me."
0.657894731,21,1,1,0,2,2,2,2,2,2,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,1,0,1,0,0,0,0,0,0,0,You can even turn on your Christmas tree with it.,Nothing,I liked the images.
0.806451619,15,0,1,1,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,1,1,1,1,2,1,1,1,1,2,2,2,2,1,4,2,1,1,1,1,1,2,1,2,1,2,1,1,1,1,2,1,0,1,1,1,3,2,2,Remote music play ,Nothing,"Cute, short"
0.92592591,17,1,1,0,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,1,1,0,2,1,1,2,1,1,2,2,2,2,2,1,2,2,1,0,0,0,0,0,0,1,0,1,It makes regular life easier ,Nothing,Everything lol
1.086956501,16,1,1,1,2,1,1,1,1,1,1,1,0,Control,2,2,2,2,1,2,2,2,1,1,2,2,1,2,1,1,1,1,2,1,3,2,1,1,1,1,1,2,2,1,1,1,1,1,1,1,,,,,,,,,,,,
0.92592591,11,2,1,0,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,1,2,2,2,1,2,2,2,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,3,3,1,0,1,2,2,2,It can do simple things for you,"Not a Christmas fan, seems silly to ask technology to turn on lights",Nothing in particular 
1.724137902,5,0,0,1,1,2,2,1,1,2,1,1,0,Control,2,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,1,,,,,,,,,,,,
0.847457647,10,0,1,1,1,1,1,1,1,1,1,2,0,Control,2,1,2,1,2,2,2,2,1,1,1,2,2,2,1,1,2,1,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,,,,,,,,,,,,
0.625,29,0,1,1,1,1,1,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,3,2,2,Don’t know,Nothing ,Cute
0.75757575,25,0,0,1,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,1,1,1,2,0,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,0,0,0,1,1,1,1,it can play your holiday playlist,not much,it’s fun
1.724137902,1,0,0,1,2,2,1,2,2,2,1,1,0,Control,2,2,1,1,1,2,2,2,1,1,1,1,2,2,1,1,2,1,2,1,3,1,1,2,1,1,1,1,1,2,2,1,1,1,1,1,,,,,,,,,,,,
2.631578922,7,0,0,1,1,2,1,1,1,1,1,1,2,Mini Xmas V2 :15s,1,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,1,1,2,1,3,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,2,1,1,1,0,1,1,1,1,There are smart speakers ,Nothing much just a bit too similar to others ads due to the Christmas music ,The voice used 
0.657894731,32,0,1,1,2,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,1,2,2,2,2,1,2,1,1,2,2,1,2,1,2,2,2,2,1,0,1,1,2,2,1,1,2,1,1,2,1,1,1,1,1,3,3,0,3,0,1,3,2,2,Convenience ,That it was an ad,It’s okay
1,9,0,1,1,2,2,2,2,1,1,2,1,1,Mini Xmas V1 :06s,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,2,1,1,2,1,1,2,2,2,2,2,2,1,1,1,2,1,1,1,0,2,1,2,2,Christmas gift,Nothing exciting,Simple visuals 
1,5,0,1,1,1,1,2,2,1,1,1,1,1,Mini Xmas V1 :06s,1,1,2,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,1,1,1,1,0,2,0,1,1,2,2,2,It’s easy to use and a great gift,Cliche Christmas music,It was short
1.086956501,13,1,1,0,1,2,2,2,1,1,1,1,0,Control,2,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,2,1,2,1,2,1,2,1,1,1,,,,,,,,,,,,
1.086956501,13,0,1,1,1,1,1,1,1,1,1,2,0,Control,2,2,2,2,1,2,1,1,1,1,2,1,2,1,1,2,1,2,1,1,4,2,1,2,2,1,1,1,2,1,2,1,2,1,1,1,,,,,,,,,,,,
1,7,0,1,1,1,2,1,1,1,1,1,1,1,Mini Xmas V1 :06s,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,1,2,1,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2,1,0,0,0,1,0,0,0,0,0,By speaking we can do lots of stuff. Instead of keeping the phone in had,Nothing,"Everything. The sound, clarity"
0.625,24,1,1,1,1,1,1,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,3,1,1,2,1,1,1,1,1,1,1,2,2,1,1,1,2,0,1,1,0,1,2,1,1,,Nothing,It was ok
1.041666627,16,0,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,2,2,2,1,2,1,2,1,1,2,2,1,2,1,1,2,1,1,1,1,2,1,2,1,1,1,1,1,2,2,2,2,1,1,1,3,3,2,3,1,3,1,3,1,That you can view your photos on it too.,It didn't seem very relevant.,That it was short.
0.632911384,25,2,1,1,1,2,1,2,1,1,1,1,0,Control,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,1,1,1,1,0,2,1,2,1,1,1,1,2,1,1,1,2,1,1,1,,,,,,,,,,,,
0.632911384,27,1,1,1,1,1,1,1,1,1,1,2,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,1,2,2,1,1,1,1,1,2,1,,,,,,,,,,,,
0.92592591,16,0,1,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1,0,1,1,0,3,0,2,1,,,
0.943396211,1,0,1,1,1,2,1,1,1,2,1,1,3,Hub Baby :06s,2,1,1,2,1,2,2,1,1,1,2,2,1,2,1,1,2,1,2,1,3,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,0,0,0,0,1,1,0,1,It was including and had many features ,Nothing it was an alright ad,I liked that it was short 
0.724637687,29,1,0,1,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,1,2,1,2,1,1,2,1,0,2,2,2,2,1,1,2,2,2,1,2,1,1,1,1,1,0,0,0,0,0,0,1,1,Automate your Christmas tree to light up.,Nothing ,I actually have done this with my tree with google home mini and a smart plug
1,2,0,1,1,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,2,2,2,2,2,2,1,1,1,1,2,2,1,2,1,2,2,1,2,1,3,2,1,1,1,1,1,1,2,2,1,1,2,1,1,1,2,1,1,1,0,0,1,0,1,It was short and I like that it was very to the point.,Nothing I thought it was good.,I loved the christmas theme it remind you that it would make a great gift
0.657894731,22,2,1,1,1,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,1,1,1,1,2,2,2,1,1,2,2,2,2,1,1,1,1,2,1,4,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,4,3,3,1,0,2,1,2,2,,Nothing really,That it had something to do with Christmas 
0.806451619,29,1,0,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,1,1,2,2,2,2,2,2,1,1,1,2,2,2,1,1,1,1,2,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,1,1,1,0,1,2,2,2,Ease of use,The woman’s voice. ,It was short :-)
0.632911384,18,2,1,1,1,1,2,1,1,1,2,1,0,Control,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,2,2,2,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.75757575,22,2,0,1,1,1,1,2,1,1,1,1,1,Mini Xmas V1 :06s,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,2,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,2,1,1,1,2,2,1,1,,,
0.943396211,1,0,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,2,1,2,1,1,1,1,1,1,2,2,1,2,1,2,1,1,2,1,0,1,2,1,2,1,1,2,1,1,1,1,1,1,1,1,2,1,1,0,1,0,1,1,1,"Alexa, play despacito.",It was too loud ,Cute baby picture
1,9,1,1,1,1,2,1,1,1,1,1,1,1,Mini Xmas V1 :06s,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,0,0,0,0,3,2,2,2,Convenient,Nothing,Nothing
0.943396211,2,0,1,1,1,1,1,1,1,1,1,2,3,Hub Baby :06s,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,2,2,1,2,1,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,2,1,3,1,1,3,3,2,2,unsure,short,cute
0.961538434,8,0,1,1,1,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,1,1,1,1,2,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,3,2,2,0,0,0,2,3,"Don’t worry, we’ll just be mining data on you and your family for the whole holiday season :) :) :)",How disturbed it makes me feel,Nothing comes to mind
0.847457647,2,0,1,0,1,1,1,1,1,1,1,2,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,1,2,1,1,0,2,2,2,1,1,1,1,2,2,2,1,2,1,1,1,,,,,,,,,,,,
0.847457647,10,0,1,1,2,1,2,2,1,1,1,1,0,Control,2,2,2,2,2,1,2,1,1,1,2,2,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,,,,,,,,,,,,
0.92592591,14,0,1,1,1,1,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,2,1,2,2,2,1,1,1,2,1,2,1,1,2,1,2,1,3,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,4,1,1,1,0,0,2,0,2,To show how easy and convenient it is  ,Not that original ,Simple 
0.714285731,19,2,1,1,1,1,1,1,1,1,1,2,1,Mini Xmas V1 :06s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,3,2,2,2,1,1,1,2,1,2,1,2,2,1,1,1,1,1,1,1,0,1,0,2,2,,,
0.714285731,19,1,1,1,1,2,1,1,1,1,1,1,1,Mini Xmas V1 :06s,1,1,1,1,1,1,2,2,1,1,1,2,2,2,1,1,2,2,2,1,0,2,2,2,2,1,1,1,1,1,2,1,1,1,2,1,0,0,0,0,0,0,1,0,1,Good and convenient and makes you feel safe,Nothing,Christmas tone
0.847457647,5,0,1,1,1,2,1,1,1,1,1,1,0,Control,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,4,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.806451619,12,1,1,1,2,2,2,2,2,2,1,1,1,Mini Xmas V1 :06s,2,2,2,2,1,2,2,2,1,1,2,2,2,2,1,2,1,1,1,1,0,2,2,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,Greats smart product ,Nothings ,Likebit all 
0.92592591,14,2,1,0,1,1,1,1,1,1,1,2,2,Mini Xmas V2 :15s,2,2,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,2,2,0,0,0,0,0,0,0,2,Commandez avec la voix ou a distance un objet.,Nothing,The season
0.632911384,18,2,1,1,1,1,1,2,2,1,1,1,0,Control,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,2,2,2,2,1,0,2,1,1,1,2,1,2,2,1,1,2,1,2,2,1,,,,,,,,,,,,
0.714285731,24,1,1,1,1,2,1,1,1,1,1,1,1,Mini Xmas V1 :06s,1,1,1,1,1,1,2,1,1,1,2,2,2,2,1,2,2,2,2,1,3,1,2,1,1,1,1,1,1,1,1,1,1,2,2,1,2,1,0,0,0,0,0,0,1,Unique,Nothing,Unique
1.666666627,14,0,0,1,1,2,1,2,1,1,1,1,2,Mini Xmas V2 :15s,2,2,2,1,1,1,2,2,1,1,2,2,1,2,1,1,1,1,1,2,4,2,1,1,2,1,1,1,1,1,1,1,1,1,1,2,3,3,3,3,0,0,1,2,3,Makes life easier,"Generic, infomercial like",Christmas 
1.851851821,16,0,0,1,1,1,1,1,1,1,1,2,0,Control,1,1,1,2,2,2,1,2,1,1,2,1,1,2,1,1,1,1,1,2,4,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,,,,,,,,,,,,
0.806451619,20,0,0,0,2,2,2,2,1,1,1,1,3,Hub Baby :06s,2,2,2,2,2,2,1,2,1,1,2,1,1,1,1,2,1,1,1,1,4,1,2,2,2,1,1,1,1,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,Connecting all home devices,Clear and concise,Clear and concise
0.625,20,2,1,1,2,1,1,2,1,1,1,1,3,Hub Baby :06s,1,1,2,2,2,2,2,2,1,1,2,1,1,1,1,2,1,1,1,1,0,2,1,2,2,1,1,1,1,2,2,1,1,1,1,1,0,0,1,1,0,1,1,2,1,The smart technology connects us with those whom are far away.  Right from our own home. ,"I liked the ad, it was very cute ","It was cute, made me look. At the baby.  I laughed "
